Date,adj close,Date,Comp,Negative,Neutral,Positive
2007-12-13,13517.959961,2007-12-13,-0.9977,0.156,0.738,-0.9977
2007-12-14,13339.849609,2007-12-14,-0.9925,0.124,0.791,-0.9925
2007-12-15,13282.299804333334,2007-12-15,-0.9967,0.194,0.72,-0.9967
2007-12-16,13224.749999666667,2007-12-16,0.9066,0.103,0.768,0.9066
2007-12-17,13167.200195,2007-12-17,-0.9887,0.123,0.794,-0.9887
2007-12-18,13232.469727,2007-12-18,-0.8774,0.106,0.798,-0.8774
2007-12-19,13207.269531,2007-12-19,-0.9882,0.15,0.727,-0.9882
2007-12-20,13245.639648,2007-12-20,-0.9772,0.09,0.844,-0.9772
2007-12-21,13450.650391,2007-12-21,0.9732,0.127,0.729,0.9732
2007-12-22,13483.780273666665,2007-12-22,-0.9538,0.149,0.728,-0.9538
2007-12-23,13516.910156333333,2007-12-23,0.4329,0.082,0.839,0.4329
2007-12-24,13550.040039,2007-12-24,0.8578,0.077,0.841,0.8578
2007-12-25,13550.865234500001,2007-12-25,-0.9912,0.155,0.752,-0.9912
2007-12-26,13551.69043,2007-12-26,-0.9912,0.18,0.712,-0.9912
2007-12-27,13359.610352,2007-12-27,-0.9991,0.21,0.691,-0.9991
2007-12-28,13365.870117,2007-12-28,-0.9768,0.142,0.745,-0.9768
2007-12-29,13332.186848666666,2007-12-29,-0.9224,0.148,0.727,-0.9224
2007-12-30,13298.503580333334,2007-12-30,0.6053,0.106,0.782,0.6053
2007-12-31,13264.820312,2007-12-31,-0.6435,0.117,0.775,-0.6435
2008-01-01,13154.3901365,2008-01-01,-0.9609,0.146,0.728,-0.9609
2008-01-02,13043.959961,2008-01-02,-0.9853,0.137,0.768,-0.9853
2008-01-03,13056.719727,2008-01-03,-0.9934,0.109,0.819,-0.9934
2008-01-04,12800.179688,2008-01-04,-0.9854,0.103,0.823,-0.9854
2008-01-05,12809.283203333334,2008-01-05,-0.8574,0.115,0.795,-0.8574
2008-01-06,12818.386718666667,2008-01-06,-0.9864,0.137,0.774,-0.9864
2008-01-07,12827.490234,2008-01-07,-0.9924,0.09,0.864,-0.9924
2008-01-08,12589.070312,2008-01-08,-0.9987,0.149,0.767,-0.9987
2008-01-09,12735.30957,2008-01-09,-0.9976,0.156,0.755,-0.9976
2008-01-10,12853.089844,2008-01-10,-0.9952,0.129,0.79,-0.9952
2008-01-11,12606.299805,2008-01-11,-0.8852,0.1,0.809,-0.8852
2008-01-12,12663.583333666667,2008-01-12,-0.9947,0.168,0.745,-0.9947
2008-01-13,12720.866862333332,2008-01-13,-0.9975,0.195,0.73,-0.9975
2008-01-14,12778.150391,2008-01-14,-0.8965,0.091,0.837,-0.8965
2008-01-15,12501.110352,2008-01-15,-0.9973,0.15,0.755,-0.9973
2008-01-16,12466.160156,2008-01-16,-0.9959,0.149,0.752,-0.9959
2008-01-17,12159.209961,2008-01-17,-0.9903,0.133,0.764,-0.9903
2008-01-18,12099.299805,2008-01-18,-0.9853,0.148,0.726,-0.9853
2008-01-19,12067.27246125,2008-01-19,-0.9967,0.185,0.729,-0.9967
2008-01-20,12035.2451175,2008-01-20,-0.7236,0.121,0.784,-0.7236
2008-01-21,12003.21777375,2008-01-21,-0.9974,0.182,0.738,-0.9974
2008-01-22,11971.19043,2008-01-22,-0.9931,0.118,0.801,-0.9931
2008-01-23,12270.169922,2008-01-23,-0.9907,0.155,0.729,-0.9907
2008-01-24,12378.610352,2008-01-24,-0.9981,0.164,0.737,-0.9981
2008-01-25,12207.169922,2008-01-25,-0.9969,0.145,0.772,-0.9969
2008-01-26,12266.076497333333,2008-01-26,-0.9423,0.129,0.773,-0.9423
2008-01-27,12324.983072666666,2008-01-27,-0.9907,0.164,0.733,-0.9907
2008-01-28,12383.889648,2008-01-28,-0.8123,0.121,0.773,-0.8123
2008-01-29,12480.299805,2008-01-29,-0.9985,0.166,0.737,-0.9985
2008-01-30,12442.830078,2008-01-30,-0.9929,0.157,0.723,-0.9929
2008-01-31,12650.360352,2008-01-31,0.9891,0.135,0.722,0.9891
2008-02-01,12743.19043,2008-02-01,-0.984,0.139,0.752,-0.984
2008-02-02,12707.180338666667,2008-02-02,-0.9949,0.178,0.728,-0.9949
2008-02-03,12671.170247333333,2008-02-03,-0.9609,0.17,0.695,-0.9609
2008-02-04,12635.160156,2008-02-04,-0.6902,0.166,0.674,-0.6902
2008-02-05,12265.129883,2008-02-05,0.9797,0.136,0.719,0.9797
2008-02-06,12200.099609,2008-02-06,0.9984,0.126,0.692,0.9984
2008-02-07,12247.0,2008-02-07,-0.9795,0.129,0.769,-0.9795
2008-02-08,12182.129883,2008-02-08,-0.9927,0.126,0.797,-0.9927
2008-02-09,12201.423177333332,2008-02-09,-0.9972,0.193,0.693,-0.9972
2008-02-10,12220.716471666667,2008-02-10,-0.9853,0.163,0.725,-0.9853
2008-02-11,12240.009766,2008-02-11,-0.9919,0.11,0.822,-0.9919
2008-02-12,12373.410156,2008-02-12,-0.9986,0.155,0.766,-0.9986
2008-02-13,12552.240234,2008-02-13,-0.9907,0.135,0.757,-0.9907
2008-02-14,12376.980469,2008-02-14,-0.9841,0.15,0.723,-0.9841
2008-02-15,12348.209961,2008-02-15,-0.9981,0.176,0.728,-0.9981
2008-02-16,12345.462402500001,2008-02-16,-0.9982,0.231,0.687,-0.9982
2008-02-17,12342.714844,2008-02-17,-0.9967,0.225,0.702,-0.9967
2008-02-18,12339.967285499999,2008-02-18,-0.9994,0.273,0.669,-0.9994
2008-02-19,12337.219727,2008-02-19,-0.9972,0.146,0.751,-0.9972
2008-02-20,12427.259766,2008-02-20,-0.9992,0.191,0.709,-0.9992
2008-02-21,12284.299805,2008-02-21,-0.9608,0.106,0.813,-0.9608
2008-02-22,12381.019531,2008-02-22,-0.9974,0.155,0.755,-0.9974
2008-02-23,12444.086263,2008-02-23,-0.9978,0.21,0.717,-0.9978
2008-02-24,12507.152995,2008-02-24,-0.8862,0.097,0.832,-0.8862
2008-02-25,12570.219727,2008-02-25,-0.9934,0.138,0.78,-0.9934
2008-02-26,12684.919922,2008-02-26,-0.9835,0.124,0.774,-0.9835
2008-02-27,12694.280273,2008-02-27,-0.9986,0.165,0.749,-0.9986
2008-02-28,12582.179688,2008-02-28,-0.9988,0.17,0.734,-0.9988
2008-02-29,12266.389648,2008-02-29,-0.9971,0.168,0.716,-0.9971
2008-03-01,12263.893229,2008-03-01,-0.9992,0.222,0.73,-0.9992
2008-03-02,12261.39681,2008-03-02,-0.9796,0.132,0.804,-0.9796
2008-03-03,12258.900391,2008-03-03,-0.9983,0.143,0.8,-0.9983
2008-03-04,12213.799805,2008-03-04,-0.9995,0.183,0.748,-0.9995
2008-03-05,12254.990234,2008-03-05,-0.9962,0.146,0.75,-0.9962
2008-03-06,12040.389648,2008-03-06,-0.996,0.139,0.758,-0.996
2008-03-07,11893.69043,2008-03-07,-0.9875,0.124,0.779,-0.9875
2008-03-08,11842.510417,2008-03-08,-0.9987,0.234,0.665,-0.9987
2008-03-09,11791.330404,2008-03-09,-0.9869,0.184,0.719,-0.9869
2008-03-10,11740.150391,2008-03-10,-0.9974,0.165,0.736,-0.9974
2008-03-11,12156.80957,2008-03-11,-0.9963,0.144,0.769,-0.9963
2008-03-12,12110.240234,2008-03-12,0.9692,0.098,0.797,0.9692
2008-03-13,12145.740234,2008-03-13,0.9887,0.089,0.788,0.9887
2008-03-14,11951.089844,2008-03-14,-0.9899,0.123,0.809,-0.9899
2008-03-15,11958.143229333333,2008-03-15,-0.9917,0.176,0.724,-0.9917
2008-03-16,11965.196614666667,2008-03-16,-0.9041,0.146,0.735,-0.9041
2008-03-17,11972.25,2008-03-17,-0.9943,0.139,0.772,-0.9943
2008-03-18,12392.660156,2008-03-18,-0.9989,0.186,0.702,-0.9989
2008-03-19,12099.660156,2008-03-19,-0.9983,0.17,0.723,-0.9983
2008-03-20,12361.320312,2008-03-20,-0.9929,0.13,0.771,-0.9929
2008-03-21,12408.150146,2008-03-21,-0.9538,0.094,0.831,-0.9538
2008-03-22,12454.97998,2008-03-22,-0.9757,0.136,0.763,-0.9757
2008-03-23,12501.809814,2008-03-23,-0.9949,0.209,0.693,-0.9949
2008-03-24,12548.639648,2008-03-24,-0.9902,0.099,0.835,-0.9902
2008-03-25,12532.599609,2008-03-25,-0.9932,0.12,0.813,-0.9932
2008-03-26,12422.860352,2008-03-26,-0.9941,0.118,0.804,-0.9941
2008-03-27,12302.459961,2008-03-27,0.8415,0.111,0.766,0.8415
2008-03-28,12216.400391,2008-03-28,-0.9969,0.139,0.776,-0.9969
2008-03-29,12231.89681,2008-03-29,-0.9858,0.159,0.752,-0.9858
2008-03-30,12247.393229,2008-03-30,-0.9918,0.193,0.709,-0.9918
2008-03-31,12262.889648,2008-03-31,-0.9805,0.106,0.805,-0.9805
2008-04-01,12654.360352,2008-04-01,0.8942,0.089,0.816,0.8942
2008-04-02,12608.919922,2008-04-02,-0.3182,0.111,0.779,-0.3182
2008-04-03,12626.030273,2008-04-03,-0.9781,0.129,0.766,-0.9781
2008-04-04,12609.419922,2008-04-04,-0.9988,0.168,0.746,-0.9988
2008-04-05,12610.423177333332,2008-04-05,-0.9873,0.129,0.792,-0.9873
2008-04-06,12611.426432666667,2008-04-06,-0.9486,0.145,0.744,-0.9486
2008-04-07,12612.429688,2008-04-07,-0.9911,0.116,0.804,-0.9911
2008-04-08,12576.44043,2008-04-08,-0.9974,0.144,0.766,-0.9974
2008-04-09,12527.259766,2008-04-09,0.782,0.125,0.745,0.782
2008-04-10,12581.980469,2008-04-10,0.3954,0.093,0.816,0.3954
2008-04-11,12325.419922,2008-04-11,-0.9505,0.138,0.743,-0.9505
2008-04-12,12317.633138,2008-04-12,-0.9713,0.138,0.764,-0.9713
2008-04-13,12309.846354,2008-04-13,-0.9906,0.157,0.759,-0.9906
2008-04-14,12302.05957,2008-04-14,-0.9828,0.152,0.723,-0.9828
2008-04-15,12362.469727,2008-04-15,-0.9987,0.157,0.756,-0.9987
2008-04-16,12619.269531,2008-04-16,0.9872,0.118,0.75,0.9872
2008-04-17,12620.490234,2008-04-17,-0.9965,0.173,0.688,-0.9965
2008-04-18,12849.360352,2008-04-18,-0.9987,0.172,0.747,-0.9987
2008-04-19,12841.246745,2008-04-19,-0.998,0.197,0.7,-0.998
2008-04-20,12833.133138,2008-04-20,0.9048,0.12,0.737,0.9048
2008-04-21,12825.019531,2008-04-21,-0.9931,0.139,0.759,-0.9931
2008-04-22,12720.230469,2008-04-22,-0.9884,0.137,0.745,-0.9884
2008-04-23,12763.219727,2008-04-23,-0.9759,0.134,0.753,-0.9759
2008-04-24,12848.950195,2008-04-24,-0.9737,0.135,0.748,-0.9737
2008-04-25,12891.860352,2008-04-25,-0.995,0.158,0.725,-0.995
2008-04-26,12885.156901333334,2008-04-26,-0.9959,0.175,0.728,-0.9959
2008-04-27,12878.453450666666,2008-04-27,0.7023,0.128,0.738,0.7023
2008-04-28,12871.75,2008-04-28,-0.9964,0.132,0.805,-0.9964
2008-04-29,12831.94043,2008-04-29,0.986,0.131,0.718,0.986
2008-04-30,12820.129883,2008-04-30,-0.9992,0.142,0.767,-0.9992
2008-05-01,13010.0,2008-05-01,0.8584,0.109,0.781,0.8584
2008-05-02,13058.200195,2008-05-02,0.9787,0.124,0.742,0.9787
2008-05-03,13028.646809666667,2008-05-03,0.9759,0.102,0.751,0.9759
2008-05-04,12999.093424333332,2008-05-04,-0.9931,0.172,0.756,-0.9931
2008-05-05,12969.540039,2008-05-05,-0.9787,0.121,0.778,-0.9787
2008-05-06,13020.830078,2008-05-06,-0.9968,0.155,0.731,-0.9968
2008-05-07,12814.349609,2008-05-07,0.9548,0.105,0.771,0.9548
2008-05-08,12866.780273,2008-05-08,-0.9228,0.115,0.779,-0.9228
2008-05-09,12745.879883,2008-05-09,-0.999,0.176,0.752,-0.999
2008-05-10,12789.356445333333,2008-05-10,-0.9981,0.203,0.713,-0.9981
2008-05-11,12832.833007666666,2008-05-11,-0.9944,0.169,0.777,-0.9944
2008-05-12,12876.30957,2008-05-12,0.9517,0.114,0.759,0.9517
2008-05-13,12832.179688,2008-05-13,-0.9934,0.142,0.755,-0.9934
2008-05-14,12898.379883,2008-05-14,-0.9962,0.17,0.708,-0.9962
2008-05-15,12992.660156,2008-05-15,-0.9992,0.167,0.766,-0.9992
2008-05-16,12986.799805,2008-05-16,-0.9926,0.14,0.76,-0.9926
2008-05-17,13000.586588666667,2008-05-17,-0.9901,0.13,0.814,-0.9901
2008-05-18,13014.373372333333,2008-05-18,-0.7957,0.139,0.751,-0.7957
2008-05-19,13028.160156,2008-05-19,-0.7592,0.102,0.794,-0.7592
2008-05-20,12828.679688,2008-05-20,-0.9991,0.149,0.802,-0.9991
2008-05-21,12601.19043,2008-05-21,-0.9992,0.178,0.725,-0.9992
2008-05-22,12625.620117,2008-05-22,0.5222,0.092,0.811,0.5222
2008-05-23,12479.629883,2008-05-23,-0.9945,0.168,0.712,-0.9945
2008-05-24,12496.8098145,2008-05-24,-0.9934,0.166,0.747,-0.9934
2008-05-25,12513.989746,2008-05-25,-0.986,0.179,0.711,-0.986
2008-05-26,12531.1696775,2008-05-26,-0.9862,0.151,0.764,-0.9862
2008-05-27,12548.349609,2008-05-27,-0.9964,0.134,0.799,-0.9964
2008-05-28,12594.030273,2008-05-28,-0.9984,0.199,0.686,-0.9984
2008-05-29,12646.219727,2008-05-29,0.9718,0.099,0.787,0.9718
2008-05-30,12638.320312,2008-05-30,-0.9968,0.17,0.721,-0.9968
2008-05-31,12593.486978666666,2008-05-31,0.3814,0.124,0.746,0.3814
2008-06-01,12548.653645333334,2008-06-01,-0.9878,0.176,0.697,-0.9878
2008-06-02,12503.820312,2008-06-02,-0.9973,0.165,0.729,-0.9973
2008-06-03,12402.849609,2008-06-03,-0.9976,0.166,0.733,-0.9976
2008-06-04,12390.480469,2008-06-04,-0.9988,0.154,0.781,-0.9988
2008-06-05,12604.450195,2008-06-05,0.5235,0.123,0.752,0.5235
2008-06-06,12209.80957,2008-06-06,0.7217,0.09,0.813,0.7217
2008-06-07,12233.313150666667,2008-06-07,-0.8729,0.123,0.781,-0.8729
2008-06-08,12256.816731333332,2008-06-08,-0.9982,0.247,0.681,-0.9982
2008-06-09,12280.320312,2008-06-09,-0.9813,0.12,0.793,-0.9813
2008-06-10,12289.759766,2008-06-10,-0.9951,0.137,0.763,-0.9951
2008-06-11,12083.769531,2008-06-11,-0.9392,0.122,0.773,-0.9392
2008-06-12,12141.580078,2008-06-12,-0.9957,0.128,0.793,-0.9957
2008-06-13,12307.349609,2008-06-13,-0.9962,0.113,0.83,-0.9962
2008-06-14,12294.593098666668,2008-06-14,-0.9925,0.151,0.774,-0.9925
2008-06-15,12281.836588333334,2008-06-15,-0.9275,0.125,0.799,-0.9275
2008-06-16,12269.080078,2008-06-16,-0.9886,0.128,0.782,-0.9886
2008-06-17,12160.299805,2008-06-17,-0.9979,0.152,0.757,-0.9979
2008-06-18,12029.05957,2008-06-18,-0.7375,0.095,0.817,-0.7375
2008-06-19,12063.089844,2008-06-19,-0.9956,0.12,0.807,-0.9956
2008-06-20,11842.69043,2008-06-20,-0.996,0.165,0.724,-0.996
2008-06-21,11842.580404,2008-06-21,-0.8886,0.106,0.804,-0.8886
2008-06-22,11842.470378,2008-06-22,-0.9554,0.127,0.782,-0.9554
2008-06-23,11842.360352,2008-06-23,-0.7242,0.095,0.802,-0.7242
2008-06-24,11807.429688,2008-06-24,-0.9982,0.169,0.721,-0.9982
2008-06-25,11811.830078,2008-06-25,-0.9871,0.116,0.796,-0.9871
2008-06-26,11453.419922,2008-06-26,-0.9966,0.15,0.755,-0.9966
2008-06-27,11346.509766,2008-06-27,-0.7592,0.096,0.823,-0.7592
2008-06-28,11347.676432666665,2008-06-28,-0.968,0.124,0.776,-0.968
2008-06-29,11348.843099333333,2008-06-29,-0.9941,0.168,0.769,-0.9941
2008-06-30,11350.009766,2008-06-30,-0.9848,0.114,0.797,-0.9848
2008-07-01,11382.259766,2008-07-01,-0.9903,0.136,0.765,-0.9903
2008-07-02,11215.509766,2008-07-02,0.4756,0.094,0.819,0.4756
2008-07-03,11288.540039,2008-07-03,-0.9665,0.123,0.767,-0.9665
2008-07-04,11274.3950195,2008-07-04,-0.987,0.153,0.755,-0.987
2008-07-05,11260.25,2008-07-05,-0.8844,0.132,0.758,-0.8844
2008-07-06,11246.1049805,2008-07-06,-0.9907,0.176,0.748,-0.9907
2008-07-07,11231.959961,2008-07-07,-0.9216,0.069,0.882,-0.9216
2008-07-08,11384.209961,2008-07-08,-0.9509,0.143,0.723,-0.9509
2008-07-09,11147.44043,2008-07-09,-0.8708,0.131,0.76,-0.8708
2008-07-10,11229.019531,2008-07-10,0.6663,0.08,0.846,0.6663
2008-07-11,11100.540039,2008-07-11,-0.9949,0.144,0.752,-0.9949
2008-07-12,11085.423502666667,2008-07-12,-0.9968,0.198,0.722,-0.9968
2008-07-13,11070.306966333334,2008-07-13,0.9018,0.079,0.817,0.9018
2008-07-14,11055.19043,2008-07-14,0.4331,0.095,0.819,0.4331
2008-07-15,10962.540039,2008-07-15,-0.9897,0.128,0.776,-0.9897
2008-07-16,11239.280273,2008-07-16,-0.9979,0.182,0.697,-0.9979
2008-07-17,11446.660156,2008-07-17,0.9951,0.088,0.784,0.9951
2008-07-18,11496.570312,2008-07-18,-0.9976,0.175,0.712,-0.9976
2008-07-19,11486.826822666666,2008-07-19,-0.9325,0.127,0.762,-0.9325
2008-07-20,11477.083333333334,2008-07-20,-0.3639,0.126,0.757,-0.3639
2008-07-21,11467.339844,2008-07-21,-0.9656,0.128,0.775,-0.9656
2008-07-22,11602.5,2008-07-22,-0.9962,0.133,0.785,-0.9962
2008-07-23,11632.379883,2008-07-23,-0.9891,0.15,0.73,-0.9891
2008-07-24,11349.280273,2008-07-24,-0.9763,0.151,0.719,-0.9763
2008-07-25,11370.69043,2008-07-25,-0.9933,0.172,0.692,-0.9933
2008-07-26,11290.820312666667,2008-07-26,-0.9888,0.156,0.754,-0.9888
2008-07-27,11210.950195333335,2008-07-27,-0.9896,0.158,0.777,-0.9896
2008-07-28,11131.080078,2008-07-28,-0.9944,0.127,0.804,-0.9944
2008-07-29,11397.55957,2008-07-29,-0.8448,0.137,0.734,-0.8448
2008-07-30,11583.69043,2008-07-30,-0.9969,0.162,0.731,-0.9969
2008-07-31,11378.019531,2008-07-31,0.9994,0.091,0.769,0.9994
2008-08-01,11326.320312,2008-08-01,-0.9983,0.18,0.715,-0.9983
2008-08-02,11312.263671666666,2008-08-02,-0.9958,0.181,0.736,-0.9958
2008-08-03,11298.207031333333,2008-08-03,-0.9976,0.236,0.678,-0.9976
2008-08-04,11284.150391,2008-08-04,-0.9954,0.136,0.78,-0.9954
2008-08-05,11615.769531,2008-08-05,-0.9971,0.144,0.766,-0.9971
2008-08-06,11656.070312,2008-08-06,-0.7699,0.107,0.792,-0.7699
2008-08-07,11431.429688,2008-08-07,-0.9986,0.172,0.74,-0.9986
2008-08-08,11734.320312,2008-08-08,-0.9846,0.122,0.786,-0.9846
2008-08-09,11750.330077666667,2008-08-09,-0.9856,0.16,0.76,-0.9856
2008-08-10,11766.339843333333,2008-08-10,-0.9727,0.148,0.774,-0.9727
2008-08-11,11782.349609,2008-08-11,-0.9878,0.14,0.758,-0.9878
2008-08-12,11642.469727,2008-08-12,-0.9981,0.162,0.747,-0.9981
2008-08-13,11532.959961,2008-08-13,-0.9861,0.136,0.763,-0.9861
2008-08-14,11615.929688,2008-08-14,-0.9916,0.113,0.814,-0.9916
2008-08-15,11659.900391,2008-08-15,-0.9868,0.116,0.798,-0.9868
2008-08-16,11599.730143333332,2008-08-16,-0.9952,0.168,0.766,-0.9952
2008-08-17,11539.559895666667,2008-08-17,-0.9888,0.155,0.774,-0.9888
2008-08-18,11479.389648,2008-08-18,-0.9873,0.135,0.761,-0.9873
2008-08-19,11348.549805,2008-08-19,-0.9959,0.146,0.75,-0.9959
2008-08-20,11417.429688,2008-08-20,-0.9979,0.152,0.765,-0.9979
2008-08-21,11430.209961,2008-08-21,-0.9958,0.142,0.765,-0.9958
2008-08-22,11628.05957,2008-08-22,-0.9946,0.154,0.749,-0.9946
2008-08-23,11547.45638,2008-08-23,-0.9961,0.164,0.743,-0.9961
2008-08-24,11466.85319,2008-08-24,-0.9929,0.169,0.749,-0.9929
2008-08-25,11386.25,2008-08-25,-0.9973,0.155,0.748,-0.9973
2008-08-26,11412.870117,2008-08-26,-0.9765,0.133,0.746,-0.9765
2008-08-27,11502.509766,2008-08-27,-0.9937,0.163,0.71,-0.9937
2008-08-28,11715.179688,2008-08-28,-0.9875,0.119,0.786,-0.9875
2008-08-29,11543.959961,2008-08-29,-0.9834,0.13,0.77,-0.9834
2008-08-30,11537.19995125,2008-08-30,-0.9953,0.181,0.73,-0.9953
2008-08-31,11530.4399415,2008-08-31,-0.47,0.111,0.788,-0.47
2008-09-01,11523.679931749999,2008-09-01,-0.9946,0.185,0.727,-0.9946
2008-09-02,11516.919922,2008-09-02,-0.9973,0.133,0.797,-0.9973
2008-09-03,11532.879883,2008-09-03,-0.9905,0.13,0.774,-0.9905
2008-09-04,11188.230469,2008-09-04,0.9924,0.117,0.742,0.9924
2008-09-05,11220.959961,2008-09-05,-0.9936,0.142,0.757,-0.9936
2008-09-06,11317.553385333335,2008-09-06,-0.995,0.154,0.794,-0.995
2008-09-07,11414.146809666667,2008-09-07,0.9273,0.096,0.774,0.9273
2008-09-08,11510.740234,2008-09-08,-0.8694,0.121,0.767,-0.8694
2008-09-09,11230.730469,2008-09-09,-0.9896,0.138,0.759,-0.9896
2008-09-10,11268.919922,2008-09-10,0.9606,0.136,0.725,0.9606
2008-09-11,11433.709961,2008-09-11,-0.9913,0.131,0.779,-0.9913
2008-09-12,11421.990234,2008-09-12,0.8769,0.098,0.796,0.8769
2008-09-13,11253.830078,2008-09-13,-0.9988,0.24,0.661,-0.9988
2008-09-14,11085.669922,2008-09-14,-0.999,0.248,0.663,-0.999
2008-09-15,10917.509766,2008-09-15,-0.9863,0.129,0.772,-0.9863
2008-09-16,11059.019531,2008-09-16,-0.9899,0.134,0.762,-0.9899
2008-09-17,10609.660156,2008-09-17,-0.9949,0.159,0.718,-0.9949
2008-09-18,11019.69043,2008-09-18,-0.9894,0.123,0.776,-0.9894
2008-09-19,11388.44043,2008-09-19,-0.9984,0.166,0.747,-0.9984
2008-09-20,11264.19043,2008-09-20,-0.9984,0.23,0.663,-0.9984
2008-09-21,11139.94043,2008-09-21,-0.9975,0.212,0.703,-0.9975
2008-09-22,11015.69043,2008-09-22,-0.7916,0.129,0.757,-0.7916
2008-09-23,10854.169922,2008-09-23,-0.9985,0.143,0.772,-0.9985
2008-09-24,10825.169922,2008-09-24,-0.9659,0.114,0.802,-0.9659
2008-09-25,11022.05957,2008-09-25,-0.9979,0.138,0.789,-0.9979
2008-09-26,11143.129883,2008-09-26,-0.9947,0.153,0.736,-0.9947
2008-09-27,10883.903320333333,2008-09-27,-0.9604,0.127,0.797,-0.9604
2008-09-28,10624.676757666666,2008-09-28,-0.7816,0.186,0.641,-0.7816
2008-09-29,10365.450195,2008-09-29,-0.9756,0.156,0.705,-0.9756
2008-09-30,10850.660156,2008-09-30,-0.9985,0.17,0.727,-0.9985
2008-10-01,10831.070312,2008-10-01,-0.9956,0.185,0.67,-0.9956
2008-10-02,10482.849609,2008-10-02,-0.9983,0.145,0.773,-0.9983
2008-10-03,10325.379883,2008-10-03,-0.9944,0.144,0.747,-0.9944
2008-10-04,10202.086588666667,2008-10-04,-0.9983,0.227,0.686,-0.9983
2008-10-05,10078.793294333333,2008-10-05,-0.9317,0.13,0.781,-0.9317
2008-10-06,9955.5,2008-10-06,-0.9974,0.159,0.764,-0.9974
2008-10-07,9447.110352,2008-10-07,-0.9954,0.13,0.784,-0.9954
2008-10-08,9258.099609,2008-10-08,-0.9908,0.114,0.82,-0.9908
2008-10-09,8579.19043,2008-10-09,-0.9626,0.128,0.757,-0.9626
2008-10-10,8451.19043,2008-10-10,-0.9994,0.189,0.74,-0.9994
2008-10-11,8763.330404,2008-10-11,-0.9916,0.172,0.723,-0.9916
2008-10-12,9075.470378,2008-10-12,-0.9947,0.18,0.728,-0.9947
2008-10-13,9387.610352,2008-10-13,-0.9958,0.162,0.721,-0.9958
2008-10-14,9310.990234,2008-10-14,-0.9908,0.144,0.735,-0.9908
2008-10-15,8577.910156,2008-10-15,-0.9849,0.156,0.716,-0.9849
2008-10-16,8979.259766,2008-10-16,-0.9963,0.141,0.761,-0.9963
2008-10-17,8852.219727,2008-10-17,-0.9953,0.158,0.724,-0.9953
2008-10-18,8989.956380666667,2008-10-18,-0.9976,0.226,0.652,-0.9976
2008-10-19,9127.693034333333,2008-10-19,0.1803,0.089,0.831,0.1803
2008-10-20,9265.429688,2008-10-20,-0.9926,0.13,0.777,-0.9926
2008-10-21,9033.660156,2008-10-21,0.949,0.096,0.798,0.949
2008-10-22,8519.209961,2008-10-22,-0.9988,0.189,0.707,-0.9988
2008-10-23,8691.25,2008-10-23,-0.9979,0.156,0.743,-0.9979
2008-10-24,8378.950195,2008-10-24,-0.996,0.166,0.715,-0.996
2008-10-25,8311.223469999999,2008-10-25,-0.9958,0.193,0.714,-0.9958
2008-10-26,8243.496745,2008-10-26,-0.9968,0.219,0.675,-0.9968
2008-10-27,8175.77002,2008-10-27,0.35,0.066,0.866,0.35
2008-10-28,9065.120117,2008-10-28,-0.9983,0.166,0.734,-0.9983
2008-10-29,8990.959961,2008-10-29,-0.9915,0.162,0.711,-0.9915
2008-10-30,9180.69043,2008-10-30,-0.3467,0.12,0.755,-0.3467
2008-10-31,9325.009766,2008-10-31,-0.9947,0.145,0.753,-0.9947
2008-11-01,9323.283203333332,2008-11-01,-0.9946,0.179,0.723,-0.9946
2008-11-02,9321.556640666668,2008-11-02,-0.9236,0.146,0.732,-0.9236
2008-11-03,9319.830078,2008-11-03,-0.995,0.125,0.784,-0.995
2008-11-04,9625.280273,2008-11-04,-0.9964,0.121,0.797,-0.9964
2008-11-05,9139.269531,2008-11-05,-0.9716,0.149,0.715,-0.9716
2008-11-06,8695.790039,2008-11-06,-0.5619,0.139,0.719,-0.5619
2008-11-07,8943.80957,2008-11-07,-0.9965,0.136,0.774,-0.9965
2008-11-08,8919.386392999999,2008-11-08,-0.9853,0.138,0.786,-0.9853
2008-11-09,8894.963216,2008-11-09,-0.993,0.187,0.716,-0.993
2008-11-10,8870.540039,2008-11-10,-0.9421,0.125,0.775,-0.9421
2008-11-11,8693.959961,2008-11-11,-0.4998,0.119,0.767,-0.4998
2008-11-12,8282.660156,2008-11-12,-0.9941,0.137,0.775,-0.9941
2008-11-13,8835.25,2008-11-13,-0.9936,0.142,0.759,-0.9936
2008-11-14,8497.30957,2008-11-14,-0.9136,0.135,0.747,-0.9136
2008-11-15,8422.733072666666,2008-11-15,-0.9967,0.18,0.749,-0.9967
2008-11-16,8348.156575333334,2008-11-16,-0.504,0.122,0.768,-0.504
2008-11-17,8273.580078,2008-11-17,0.8805,0.097,0.803,0.8805
2008-11-18,8424.75,2008-11-18,-0.9983,0.145,0.772,-0.9983
2008-11-19,7997.279785,2008-11-19,0.9328,0.091,0.816,0.9328
2008-11-20,7552.290039,2008-11-20,-0.9945,0.118,0.81,-0.9945
2008-11-21,8046.419922,2008-11-21,-0.9822,0.147,0.727,-0.9822
2008-11-22,8178.743164,2008-11-22,-0.988,0.157,0.719,-0.988
2008-11-23,8311.066406,2008-11-23,0.8475,0.113,0.757,0.8475
2008-11-24,8443.389648,2008-11-24,-0.2605,0.095,0.818,-0.2605
2008-11-25,8479.469727,2008-11-25,-0.9988,0.168,0.732,-0.9988
